"Representative Kaptur, Marcy",https://www.congress.gov/member/marcy-kaptur/K000009,Ohio,9,Democratic,House: 1983-Present
"Representative Kasich, John R.",https://www.congress.gov/member/john-kasich/K000016,Ohio,12,Republican,House: 1983-2001
"Representative Kennedy, Joseph P., II",https://www.congress.gov/member/joseph-kennedy/K000110,Massachusetts,8,Democratic,House: 1987-1999
"Representative Kennelly, Barbara B.",https://www.congress.gov/member/barbara-kennelly/K000118,Connecticut,1,Democratic,House: 1981-1999
"Representative Kildee, Dale E.",https://www.congress.gov/member/dale-kildee/K000172,Michigan,5,Democratic,House: 1977-2013
"Representative Kim, Jay",https://www.congress.gov/member/jay-kim/K000181,California,41,Republican,House: 1993-1999
"Representative King, Peter T.",https://www.congress.gov/member/peter-king/K000210,New York,2,Republican,House: 1993-Present
"Representative Kingston, Jack",https://www.congress.gov/member/jack-kingston/K000220,Georgia,1,Republican,House: 1993-2015
"Representative Kleczka, Gerald D.",https://www.congress.gov/member/gerald-kleczka/K000259,Wisconsin,4,Democratic,House: 1983-2005
"Representative Klein, Herbert C.",https://www.congress.gov/member/herbert-klein/K000262,New Jersey,8,Democratic,House: 1993-1995
"Representative Klink, Ron",https://www.congress.gov/member/ron-klink/K000270,Pennsylvania,4,Democratic,House: 1993-2001
"Representative Klug, Scott L.",https://www.congress.gov/member/scott-klug/K000274,Wisconsin,2,Republican,House: 1991-1999
"Representative Knollenberg, Joe",https://www.congress.gov/member/joe-knollenberg/K000288,Michigan,9,Republican,House: 1993-2009
"Representative Kolbe, Jim",https://www.congress.gov/member/jim-kolbe/K000306,Arizona,8,Republican,House: 1985-2007
"Representative Kopetski, Mike",https://www.congress.gov/member/mike-kopetski/K000312,Oregon,5,Democratic,House: 1991-1995
"Representative Kreidler, Mike",https://www.congress.gov/member/mike-kreidler/K000328,Washington,9,Democratic,House: 1993-1995
"Senator Kyl, Jon",https://www.congress.gov/member/jon-kyl/K000352,Arizona,,Republican,"Senate: 1995-2013, 2018-2019 | House: 1987-1995"
"Representative LaFalce, John J.",https://www.congress.gov/member/john-lafalce/L000556,New York,29,Democratic,House: 1975-2003
"Representative Lancaster, H. Martin",https://www.congress.gov/member/martin-lancaster/L000045,North Carolina,3,Democratic,House: 1987-1995
"Representative Lantos, Tom",https://www.congress.gov/member/tom-lantos/L000090,California,12,Democratic,House: 1981-2008
"Representative Largent, Steve",https://www.congress.gov/member/steve-largent/L000096,Oklahoma,1,Republican,House: 1993-2002
"Representative LaRocco, Larry",https://www.congress.gov/member/larry-larocco/L000098,Idaho,1,Democratic,House: 1991-1995
"Representative Laughlin, Greg",https://www.congress.gov/member/greg-laughlin/L000119,Texas,14,Republican,House: 1989-1997
"Representative Lazio, Rick",https://www.congress.gov/member/rick-lazio/L000155,New York,2,Republican,House: 1993-2001
"Representative Leach, James A.",https://www.congress.gov/member/jim-leach/L000169,Iowa,2,Republican,House: 1977-2007
"Representative Lehman, Richard H.",https://www.congress.gov/member/richard-lehman/L000225,California,19,Democratic,House: 1983-1995
"Representative Levin, Sander M.",https://www.congress.gov/member/sander-levin/L000263,Michigan,9,Democratic,House: 1983-2019
"Representative Levy, David A.",https://www.congress.gov/member/david-levy/L000267,New York,4,Republican,House: 1993-1995
